Scenario,Dataset,Rep,Parameter,Scale,true,estimate,se,lower95,upper95,covered,CovarianceStatus
D3,Dataset 3,94,beta_z[0],optimizer,6.6,6.608131957197646,0.10660074739727318,6.3991944922989905,6.817069422096301,True,inverse
D3,Dataset 3,94,beta_z[1],optimizer,-2.1,-2.0812906030125298,0.06480806838980405,-2.208314417056546,-1.954266788968514,True,inverse
D3,Dataset 3,94,gamma_z[0],optimizer,-2.5,-2.0821475285734983,0.20167504955308346,-2.477430625697542,-1.6868644314494547,False,inverse
D3,Dataset 3,94,gamma_z[1],optimizer,2.0,1.9030277728081701,0.0862670874736451,1.7339442813598258,2.0721112642565145,True,inverse
D3,Dataset 3,94,beta_nb[0],optimizer,8.0,8.132139407264281,0.3132779520016621,7.518114621341024,8.74616419318754,True,inverse
D3,Dataset 3,94,beta_nb[1],optimizer,2.5,1.7356152811970729,0.39452836459677015,0.9623396865874034,2.5088908758067423,True,inverse
D3,Dataset 3,94,gamma_nb[0],optimizer,-2.5,-3.024843300860663,0.23816988160140798,-3.491656268799423,-2.5580303329219034,False,inverse
D3,Dataset 3,94,gamma_nb[1],optimizer,2.5,2.717826940104164,0.11563749910279074,2.491177441862694,2.944476438345634,True,inverse
D3,Dataset 3,94,log_alpha,optimizer,0.0,0.09506067400905913,0.050037350832075396,-0.003012533621808644,0.1931338816399269,True,inverse
D3,Dataset 3,94,rho,natural_delta,0.4,0.44192534117144594,0.025247834495444835,0.39243958556037406,0.4914110967825178,True,inverse
D3,Dataset 3,94,alpha,natural_delta,1.0,1.0997255778615882,0.055027354558467134,0.9918719629269926,1.2075791927961839,True,inverse
D3,Dataset 3,90,logit_rho,optimizer,-0.4054651081081643,-0.12276388191888353,0.15499110743887387,-0.4265464524990763,0.1810186886613092,True,inverse
D3,Dataset 3,90,beta_z[0],optimizer,6.6,6.575746255046166,0.10567980740458055,6.368613832533188,6.782878677559144,True,inverse
D3,Dataset 3,90,beta_z[1],optimizer,-2.1,-2.086766068715787,0.06624215930020591,-2.216600700944191,-1.9569314364873835,True,inverse
D3,Dataset 3,90,gamma_z[0],optimizer,-2.5,-1.8925608842745196,0.28887798568877066,-2.45876173622451,-1.326360032324529,False,inverse
D3,Dataset 3,90,gamma_z[1],optimizer,2.0,1.838466510997508,0.10474927884460188,1.6331579244620884,2.0437750975329276,True,inverse
D3,Dataset 3,90,beta_nb[0],optimizer,8.0,8.179688668349378,0.3656488808825254,7.463016861819629,8.896360474879128,True,inverse
D3,Dataset 3,90,beta_nb[1],optimizer,2.5,2.1240395208534295,0.4601261719006209,1.2221922239282126,3.0258868177786464,True,inverse
D3,Dataset 3,90,gamma_nb[0],optimizer,-2.5,-2.9264167496098774,0.3999986693838003,-3.710414141602126,-2.1424193576176287,True,inverse
D3,Dataset 3,90,gamma_nb[1],optimizer,2.5,2.594553561867642,0.1713987338297933,2.2586120435612473,2.930495080174037,True,inverse
D3,Dataset 3,90,log_alpha,optimizer,0.0,0.06617330956567638,0.05243575903089225,-0.03660077813487243,0.1689473972662252,True,inverse
D3,Dataset 3,90,rho,natural_delta,0.4,0.46934751674375214,0.038602151131829125,0.39368730052536705,0.5450077329621372,True,inverse
D3,Dataset 3,90,alpha,natural_delta,1.0,1.0684118671180547,0.05602298720994799,0.9586068121865566,1.1782169220495526,True,inverse
D3,Dataset 3,95,logit_rho,optimizer,-0.4054651081081643,-0.42809444843501265,0.09975441086373735,-0.6236130937279378,-0.23257580314208745,True,inverse
D3,Dataset 3,95,beta_z[0],optimizer,6.6,6.453477648105059,0.10784594823474913,6.24209958956495,6.6648557066451675,True,inverse
D3,Dataset 3,95,beta_z[1],optimizer,-2.1,-2.0576775786757286,0.061391847005775796,-2.178005598807049,-1.937349558544408,True,inverse
D3,Dataset 3,95,gamma_z[0],optimizer,-2.5,-2.4114949450189,0.2416218704274647,-2.8850738110567304,-1.937916078981069,True,inverse
D3,Dataset 3,95,gamma_z[1],optimizer,2.0,1.9576999568817561,0.09896607833388957,1.7637264433473325,2.1516734704161795,True,inverse
D3,Dataset 3,95,beta_nb[0],optimizer,8.0,7.993752005664063,0.29294117014863263,7.419587312172743,8.567916699155383,True,inverse
D3,Dataset 3,95,beta_nb[1],optimizer,2.5,2.4590648427503905,0.40785424480081284,1.6596705229407973,3.2584591625599835,True,inverse
D3,Dataset 3,95,gamma_nb[0],optimizer,-2.5,-2.6455529325611216,0.16329643856396422,-2.9656139521464913,-2.325491912975752,True,inverse
D3,Dataset 3,95,gamma_nb[1],optimizer,2.5,2.588105745583423,0.08136637773083433,2.428627645230988,2.7475838459358584,True,inverse
D3,Dataset 3,95,log_alpha,optimizer,0.0,0.013065063247832196,0.0484195840296949,-0.0818373214503698,0.1079674479460342,True,inverse
D3,Dataset 3,95,rho,natural_delta,0.4,0.3945814513684016,0.02383002492573475,0.3478746025139615,0.4412883002228417,True,inverse
D3,Dataset 3,95,alpha,natural_delta,1.0,1.0131507840959644,0.049056339525285826,0.9170003586264042,1.1093012095655246,True,inverse
D3,Dataset 3,93,logit_rho,optimizer,-0.4054651081081643,-0.5824353535186821,0.09550922717757238,-0.769633438786724,-0.3952372682506403,True,inverse
D3,Dataset 3,93,beta_z[0],optimizer,6.6,6.444735656731461,0.1206442525543071,6.208272921725019,6.681198391737903,True,inverse
D3,Dataset 3,93,beta_z[1],optimizer,-2.1,-1.9907194697256312,0.08446586623535444,-2.156272567546926,-1.8251663719043365,True,inverse
D3,Dataset 3,93,gamma_z[0],optimizer,-2.5,-3.1866574464345603,0.36643002113191925,-3.904860287853122,-2.4684546050159986,True,inverse
D3,Dataset 3,93,gamma_z[1],optimizer,2.0,2.2953996947481867,0.15459883080071712,1.9923859863787812,2.5984134031175925,True,inverse
D3,Dataset 3,93,beta_nb[0],optimizer,8.0,7.659361559130727,0.28536742948588384,7.100041397338395,8.21868172092306,True,inverse
D3,Dataset 3,93,beta_nb[1],optimizer,2.5,3.1661073642667534,0.41244492109189124,2.3577153189266467,3.97449940960686,True,inverse
D3,Dataset 3,93,gamma_nb[0],optimizer,-2.5,-2.1630366604911226,0.11378722226721519,-2.3860596161348644,-1.940013704847381,False,inverse
D3,Dataset 3,93,gamma_nb[1],optimizer,2.5,2.375830830479546,0.06378315725854151,2.2508158422528046,2.5008458187062876,True,inverse
D3,Dataset 3,93,log_alpha,optimizer,0.0,-0.043236119588220476,0.05039602934395424,-0.1420123371023708,0.05554009792592984,True,inverse
D3,Dataset 3,93,rho,natural_delta,0.4,0.3583724115793758,0.02196154701414033,0.3153277794316608,0.40141704372709086,True,inverse
D3,Dataset 3,93,alpha,natural_delta,1.0,0.957685235124913,0.04826353321162683,0.8630887100301244,1.0522817602197017,True,inverse
D3,Dataset 3,98,logit_rho,optimizer,-0.4054651081081643,-0.5407106806067978,0.10848096915842238,-0.7533333801573057,-0.32808798105629,True,inverse
D3,Dataset 3,98,beta_z[0],optimizer,6.6,6.514118024081116,0.12239359263120193,6.27422658252396,6.754009465638271,True,inverse
D3,Dataset 3,98,beta_z[1],optimizer,-2.1,-2.041887663764231,0.08397291889546699,-2.2064745847993463,-1.877300742729116,True,inverse
D3,Dataset 3,98,gamma_z[0],optimizer,-2.5,-2.9603866688288454,0.3867601320194225,-3.7184365275869133,-2.2023368100707774,True,inverse
D3,Dataset 3,98,gamma_z[1],optimizer,2.0,2.2095001175737847,0.1590276954037826,1.8978058345823707,2.5211944005651987,True,inverse
D3,Dataset 3,98,beta_nb[0],optimizer,8.0,7.946658791550546,0.2948293569899238,7.368793251850295,8.524524331250797,True,inverse
D3,Dataset 3,98,beta_nb[1],optimizer,2.5,2.0517543915431795,0.4010705106114387,1.2656561907447597,2.8378525923415996,True,inverse
D3,Dataset 3,98,gamma_nb[0],optimizer,-2.5,-2.4024960606263033,0.15629894771475847,-2.70884199814723,-2.0961501231053767,True,inverse
D3,Dataset 3,98,gamma_nb[1],optimizer,2.5,2.433333767079455,0.07377012837000674,2.2887443154742417,2.577923218684668,True,inverse
D3,Dataset 3,98,log_alpha,optimizer,0.0,0.03546610159370427,0.05160308280719011,-0.06567594070838834,0.1366081438957969,True,inverse
D3,Dataset 3,98,rho,natural_delta,0.4,0.36802227533431114,0.02523070777192357,0.31857008810134096,0.4174744625672813,True,inverse
D3,Dataset 3,98,alpha,natural_delta,1.0,1.0361025253083973,0.05346608441022801,0.9313089998643505,1.1408960507524442,True,inverse
D3,Dataset 3,96,logit_rho,optimizer,-0.4054651081081643,-0.4243692558756727,0.10650152472593814,-0.6331122443385114,-0.21562626741283394,True,inverse
D3,Dataset 3,96,beta_z[0],optimizer,6.6,6.569894052291207,0.11060698765078697,6.353104356495664,6.786683748086749,True,inverse
D3,Dataset 3,96,beta_z[1],optimizer,-2.1,-2.051703488777317,0.0717200490357157,-2.19227478488732,-1.9111321926673144,True,inverse
D3,Dataset 3,96,gamma_z[0],optimizer,-2.5,-2.653909258628666,0.32658859662025796,-3.2940229080043717,-2.0137956092529605,True,inverse
D3,Dataset 3,96,gamma_z[1],optimizer,2.0,2.060924064799955,0.1332831490727311,1.7996890926174023,2.3221590369825083,True,inverse
D3,Dataset 3,96,beta_nb[0],optimizer,8.0,8.35776751373884,0.31006059874342073,7.750048740201736,8.965486287275946,True,inverse
D3,Dataset 3,96,beta_nb[1],optimizer,2.5,2.488225961336161,0.4328364961944368,1.6398664287950646,3.336585493877257,True,inverse
D3,Dataset 3,96,gamma_nb[0],optimizer,-2.5,-2.306302901080573,0.1600369772233015,-2.619975376438244,-1.992630425722902,True,inverse
D3,Dataset 3,96,gamma_nb[1],optimizer,2.5,2.4271001518837267,0.07575391737874865,2.2786224738213794,2.575577829946074,True,inverse
D3,Dataset 3,96,log_alpha,optimizer,0.0,-0.05579991564841854,0.0501783436223261,-0.1541494691481777,0.04254963785134062,True,inverse
D3,Dataset 3,96,rho,natural_delta,0.4,0.3954716997560379,0.025461727890800027,0.34556671309006987,0.44537668642200595,True,inverse
D3,Dataset 3,96,alpha,natural_delta,1.0,0.9457283424032958,0.047455081738485456,0.8527163821958643,1.0387403026107274,True,inverse
D3,Dataset 3,99,logit_rho,optimizer,-0.4054651081081643,-0.45008964687933467,0.09979932009262255,-0.6456963142608748,-0.2544829794977945,True,inverse
D3,Dataset 3,99,beta_z[0],optimizer,6.6,6.577217271591298,0.11538985265870381,6.351053160380238,6.803381382802358,True,inverse
D3,Dataset 3,99,beta_z[1],optimizer,-2.1,-2.064342409389675,0.07291231577938652,-2.2072505483172726,-1.9214342704620773,True,inverse
D3,Dataset 3,99,gamma_z[0],optimizer,-2.5,-2.5527611171974147,0.2775467592895028,-3.0967527654048403,-2.008769468989989,True,inverse
D3,Dataset 3,99,gamma_z[1],optimizer,2.0,2.005274206894853,0.11548491400375784,1.7789237754474874,2.2316246383422182,True,inverse
D3,Dataset 3,99,beta_nb[0],optimizer,8.0,7.979081120582644,0.2907007389693387,7.409307672202741,8.548854568962549,True,inverse
D3,Dataset 3,99,beta_nb[1],optimizer,2.5,2.6152880713955455,0.3895796674694678,1.8517119231553885,3.3788642196357026,True,inverse
D3,Dataset 3,99,gamma_nb[0],optimizer,-2.5,-2.4684672251917164,0.15715627024189224,-2.776493514865825,-2.1604409355176077,True,inverse
D3,Dataset 3,99,gamma_nb[1],optimizer,2.5,2.4653810085877157,0.07805143687172685,2.312400192319131,2.6183618248563003,True,inverse
D3,Dataset 3,99,log_alpha,optimizer,0.0,-0.03908685375283123,0.0482389846752276,-0.13363526371627732,0.05546155621061487,True,inverse
D3,Dataset 3,99,rho,natural_delta,0.4,0.38933945191340585,0.02372771181023412,0.342833136765347,0.4358457670614647,True,inverse
D3,Dataset 3,99,alpha,natural_delta,1.0,0.9616671811154033,0.046389848412495265,0.8707430782269125,1.052591284003894,True,inverse
