Scenario,Dataset,Rep,Model,fit_elapsed_sec,success,nit,grad_norm_inf
D3,Dataset 3,47,P+NB,19.88904643058777,True,40,1511.3443357693084
D3,Dataset 3,47,Z+P+NB,25.841532468795776,True,14,9.97864068513132e-05
D3,Dataset 3,47,ZIP--ZINB,41.04143309593201,True,33,0.00013826401284566803
D3,Dataset 3,48,Poisson,1.3745110034942627,True,16,13783.648300685689
D3,Dataset 3,48,NB,5.340264081954956,True,31,3608.9301823731807
D3,Dataset 3,48,ZIP,5.790368556976318,True,14,0.00023797359600297163
D3,Dataset 3,48,ZINB,6.703622102737427,True,20,0.00010336893897999744
D3,Dataset 3,48,P+NB,15.76859164237976,True,71,1863.4964529764939
D3,Dataset 3,48,Z+P+NB,20.271157264709473,True,23,0.00016693664600087033
D3,Dataset 3,48,ZIP--ZINB,44.15371894836426,True,47,0.00028977975613231344
D3,Dataset 3,49,Poisson,1.0382835865020752,True,9,13382.862570681194
D3,Dataset 3,49,NB,5.127673864364624,True,24,3400.8967795923745
D3,Dataset 3,49,ZIP,4.251622438430786,True,15,0.000262606961020432
D3,Dataset 3,49,ZINB,8.2349534034729,True,15,6.77760834625566e-05
D3,Dataset 3,49,P+NB,14.464586019515991,True,24,1757.8337011022957
D3,Dataset 3,49,Z+P+NB,22.127299070358276,True,22,0.0004974762646582365
D3,Dataset 3,49,ZIP--ZINB,41.55276942253113,True,18,0.00022145617447528326
D3,Dataset 3,52,Poisson,1.0957612991333008,True,21,13245.210445513263
D3,Dataset 3,52,NB,4.395344257354736,True,23,3044.0391377417322
D3,Dataset 3,52,ZIP,3.7716991901397705,True,14,7.854199987850086e-05
D3,Dataset 3,52,ZINB,6.487741470336914,True,13,5.037707080546294e-05
D3,Dataset 3,52,P+NB,16.614373683929443,True,23,1444.5607897336192
D3,Dataset 3,52,Z+P+NB,21.999309539794922,True,22,4.838603027401689e-05
D3,Dataset 3,52,ZIP--ZINB,34.42839813232422,True,16,0.00041711091694476843
D3,Dataset 3,51,Poisson,0.7726919651031494,True,16,13465.191382000397
D3,Dataset 3,51,NB,3.625326156616211,True,14,2964.8054862696354
D3,Dataset 3,51,ZIP,5.889643430709839,True,15,0.0004256220253914811
D3,Dataset 3,51,ZINB,7.418740510940552,True,14,0.0001389410856077744
D3,Dataset 3,51,P+NB,16.378551959991455,True,58,1378.041499583632
D3,Dataset 3,51,Z+P+NB,25.272059440612793,True,28,1.861071066572295e-05
D3,Dataset 3,51,ZIP--ZINB,39.195595026016235,True,16,0.00021342106431666667
D3,Dataset 3,50,Poisson,0.8376996517181396,True,15,14064.60835980944
D3,Dataset 3,50,NB,4.501888036727905,True,24,3887.2099432795426
D3,Dataset 3,50,ZIP,5.798534631729126,True,14,0.0007938770431157316
D3,Dataset 3,50,ZINB,9.31049394607544,True,17,0.0002668775102461036
D3,Dataset 3,50,P+NB,17.25198221206665,True,37,2145.537105354807
D3,Dataset 3,50,Z+P+NB,24.860817193984985,True,13,0.00015217689548130409
D3,Dataset 3,50,ZIP--ZINB,42.574501752853394,True,17,0.00026723632463853536
D3,Dataset 3,53,Poisson,0.8797647953033447,True,17,11660.988094930746
D3,Dataset 3,53,NB,3.5643043518066406,True,24,1626.6390388629518
D3,Dataset 3,53,ZIP,4.769036769866943,True,13,0.00014629319538472796
D3,Dataset 3,53,ZINB,10.628481388092041,True,18,0.0003635223691736966
D3,Dataset 3,53,P+NB,15.366246938705444,True,64,1559.4597424866274
D3,Dataset 3,53,Z+P+NB,21.3820858001709,True,13,0.00014950663891255545
D3,Dataset 3,53,ZIP--ZINB,41.708277463912964,True,16,0.0001658141630513088
D3,Dataset 3,54,Poisson,0.8493010997772217,True,13,13931.855365393212
D3,Dataset 3,54,NB,5.309842348098755,True,11,3358.6354555357593
D3,Dataset 3,54,ZIP,3.0098960399627686,True,14,7.283684855652339e-05
D3,Dataset 3,54,ZINB,9.31285047531128,True,18,0.0008118931598153911
D3,Dataset 3,54,P+NB,22.435439825057983,True,38,1597.464270162387
D3,Dataset 3,54,Z+P+NB,21.31207585334778,True,21,0.0001016861242817968
D3,Dataset 3,54,ZIP--ZINB,45.57769584655762,True,34,0.0005649304028293792
D3,Dataset 3,56,Poisson,0.7610573768615723,True,16,10993.41350291552
D3,Dataset 3,56,NB,4.218069791793823,True,13,211.98303209334398
D3,Dataset 3,56,ZIP,4.31326961517334,True,15,0.0006484394585239694
D3,Dataset 3,56,ZINB,6.427245616912842,True,14,0.0009143003450043374
D3,Dataset 3,56,P+NB,17.029330492019653,True,28,1431.538587847984
D3,Dataset 3,56,Z+P+NB,20.168277263641357,True,23,0.0005546905318575684
D3,Dataset 3,56,ZIP--ZINB,37.10824728012085,True,17,0.00045402593704255145
D3,Dataset 3,57,Poisson,1.0051112174987793,True,17,12573.134542721515
D3,Dataset 3,57,NB,5.329362869262695,True,23,2323.0511453305344
D3,Dataset 3,57,ZIP,4.796902656555176,True,14,6.432532413347403e-05
D3,Dataset 3,57,ZINB,6.92087197303772,True,13,0.00029177275719663616
D3,Dataset 3,57,P+NB,14.481663703918457,True,37,1473.7003309123309
D3,Dataset 3,57,Z+P+NB,20.911401510238647,True,24,0.00021630306257680587
D3,Dataset 3,57,ZIP--ZINB,36.74173903465271,True,17,0.0002169577359603797
D3,Dataset 3,58,Poisson,1.140869140625,True,14,13504.645058603004
D3,Dataset 3,58,NB,5.303582191467285,True,29,3261.7030920689904
D3,Dataset 3,58,ZIP,4.060002565383911,True,15,7.319956910822878e-05
D3,Dataset 3,58,ZINB,7.1200830936431885,True,14,0.00046377011787043787
D3,Dataset 3,58,P+NB,17.4407000541687,True,32,1613.5785381896449
D3,Dataset 3,58,Z+P+NB,23.84489154815674,True,23,0.0007023957519275703
D3,Dataset 3,58,ZIP--ZINB,31.732430934906006,True,41,0.00026231450838899717
D3,Dataset 3,55,Poisson,0.5723011493682861,True,12,15192.776846896939
D3,Dataset 3,55,NB,4.463296890258789,True,22,4305.057962281987
D3,Dataset 3,55,ZIP,4.731372833251953,True,14,0.00020680973448872209
D3,Dataset 3,55,ZINB,7.849293231964111,True,18,0.00038837281193726536
D3,Dataset 3,55,P+NB,16.271231651306152,True,38,2537.2071887711986
D3,Dataset 3,55,Z+P+NB,23.01942467689514,True,15,0.00021958754234330247
D3,Dataset 3,55,ZIP--ZINB,48.82911944389343,True,20,0.00022110009479445192
D3,Dataset 3,60,Poisson,1.0588297843933105,True,14,12303.114309714612
D3,Dataset 3,60,NB,4.966837644577026,True,18,2795.620347531479
D3,Dataset 3,60,ZIP,2.496798515319824,True,10,0.00015464635158246587
D3,Dataset 3,60,ZINB,7.584949970245361,True,18,2.2432240099734546e-05
D3,Dataset 3,60,P+NB,13.983161926269531,True,28,1483.4619115455198
D3,Dataset 3,60,Z+P+NB,24.813435554504395,True,13,0.00011852674251466855
D3,Dataset 3,60,ZIP--ZINB,37.02360510826111,True,17,0.00010169589872303497
D3,Dataset 3,59,Poisson,0.6053633689880371,True,14,12687.916139998231
D3,Dataset 3,59,NB,4.49829626083374,True,19,3011.968775775987
D3,Dataset 3,59,ZIP,5.59406042098999,True,16,8.799544750515143e-05
D3,Dataset 3,59,ZINB,6.736331462860107,True,18,0.00021463759051137954
D3,Dataset 3,59,P+NB,22.990108728408813,True,35,1563.7936342942214
D3,Dataset 3,59,Z+P+NB,22.69277000427246,True,26,0.00012052528407424656
D3,Dataset 3,59,ZIP--ZINB,48.05390381813049,True,35,0.00020045794700676578
D3,Dataset 3,62,Poisson,1.0338516235351562,True,15,860.1328692410439
D3,Dataset 3,62,NB,4.557372093200684,True,14,0.00010019665493374297
D3,Dataset 3,62,ZIP,3.004638671875,True,10,0.00012318091855889612
D3,Dataset 3,62,ZINB,6.601412534713745,True,20,0.00022510571187617234
D3,Dataset 3,62,P+NB,16.212145805358887,True,34,1592.307415764477
D3,Dataset 3,62,Z+P+NB,20.430140495300293,True,15,0.00023349689259710704
D3,Dataset 3,62,ZIP--ZINB,35.683775186538696,True,17,0.00027817815255981593
D3,Dataset 3,64,Poisson,0.9876232147216797,True,13,11738.58803157824
D3,Dataset 3,64,NB,4.111556768417358,True,22,2368.225660146918
D3,Dataset 3,64,ZIP,5.497068881988525,True,15,2.0410606722692407e-05
D3,Dataset 3,64,ZINB,6.99201512336731,True,14,0.00010979534042665495
D3,Dataset 3,64,P+NB,13.631035566329956,True,25,1562.380913143859
D3,Dataset 3,64,Z+P+NB,20.020670175552368,True,23,0.00015446619940373552
D3,Dataset 3,64,ZIP--ZINB,34.15789580345154,True,35,0.0005762109834981377
D3,Dataset 3,61,Poisson,1.4681107997894287,True,9,13059.858584454338
D3,Dataset 3,61,NB,4.518105506896973,True,21,3379.0261314585136
D3,Dataset 3,61,ZIP,4.126799821853638,True,15,0.0002720164926096613
D3,Dataset 3,61,ZINB,9.113314867019653,True,17,6.48678372398015e-05
D3,Dataset 3,61,P+NB,15.693023920059204,True,26,1688.3317361429763
D3,Dataset 3,61,Z+P+NB,22.613845348358154,True,21,0.000432297675588722
D3,Dataset 3,61,ZIP--ZINB,45.056889295578,True,18,0.00011983730571105133
D3,Dataset 3,63,Poisson,0.7762641906738281,True,13,4038.3835796199905
D3,Dataset 3,63,NB,4.412362098693848,True,16,0.0012224109330308958
D3,Dataset 3,63,ZIP,5.9090797901153564,True,12,0.00016202304049628413
D3,Dataset 3,63,ZINB,6.589608907699585,True,19,0.0003945020054609838
D3,Dataset 3,63,P+NB,18.45159673690796,True,25,1559.2715746913366
D3,Dataset 3,63,Z+P+NB,20.91592812538147,True,23,0.0002666241486863896
D3,Dataset 3,63,ZIP--ZINB,38.77219605445862,True,16,0.0001524688618610437
D3,Dataset 3,65,Poisson,1.181872844696045,True,19,12673.913422046251
D3,Dataset 3,65,NB,4.066025018692017,True,28,2070.213840600354
D3,Dataset 3,65,ZIP,4.718250036239624,True,12,0.00012435002745198043
D3,Dataset 3,65,ZINB,6.147626876831055,True,18,0.00010577167478426075
D3,Dataset 3,65,P+NB,18.333831548690796,True,87,1506.7170540310076
D3,Dataset 3,65,Z+P+NB,22.15833616256714,True,22,3.7881130787176254e-05
D3,Dataset 3,65,ZIP--ZINB,37.62532162666321,True,17,0.0002538073634337588
D3,Dataset 3,66,Poisson,1.2124671936035156,True,9,13619.214926104372
D3,Dataset 3,66,NB,4.772576570510864,True,28,3057.1276470098132
D3,Dataset 3,66,ZIP,4.9074928760528564,True,12,8.175157387380061e-05
D3,Dataset 3,66,ZINB,6.650058031082153,True,20,0.0005712019726990814
D3,Dataset 3,66,P+NB,17.362679958343506,True,35,1375.8442513867246
D3,Dataset 3,66,Z+P+NB,20.486937999725342,True,28,0.0005552155535057807
D3,Dataset 3,66,ZIP--ZINB,38.25003981590271,True,16,0.0003005609505159733
D3,Dataset 3,67,Poisson,0.5770816802978516,True,18,13902.116324524977
D3,Dataset 3,67,NB,4.23737907409668,True,23,3286.3609625884174
D3,Dataset 3,67,ZIP,4.259707689285278,True,14,0.00033178037933190296
D3,Dataset 3,67,ZINB,9.281631231307983,True,17,0.0006007002357462932
D3,Dataset 3,67,P+NB,15.355175256729126,True,34,1515.8391746260515
D3,Dataset 3,67,Z+P+NB,21.857718467712402,True,23,7.646388217858423e-05
D3,Dataset 3,67,ZIP--ZINB,37.30483293533325,True,17,3.881400383054512e-05
D3,Dataset 3,69,Poisson,1.1101114749908447,True,17,14134.18505824583
D3,Dataset 3,69,NB,4.5057878494262695,True,22,3227.4789125729776
D3,Dataset 3,69,ZIP,5.702042579650879,True,14,0.0003710785655169635
D3,Dataset 3,69,ZINB,7.470637798309326,True,17,0.000127983083436958
D3,Dataset 3,69,P+NB,15.474368572235107,True,39,1494.582999816487
D3,Dataset 3,69,Z+P+NB,19.95343589782715,True,23,0.0006722663548594521
D3,Dataset 3,69,ZIP--ZINB,36.86814045906067,True,18,0.00018660791072555583
D3,Dataset 3,72,Poisson,0.5855400562286377,True,11,9.377065200333323e-05
D3,Dataset 3,72,NB,2.916879177093506,True,14,0.00041563534363753263
D3,Dataset 3,72,ZIP,4.953781604766846,True,11,0.0002366161075353368
D3,Dataset 3,72,ZINB,6.093657970428467,True,14,7.526597145590674e-06
D3,Dataset 3,72,P+NB,13.797989130020142,True,30,1597.4362436053673
D3,Dataset 3,72,Z+P+NB,23.51760768890381,True,29,0.00044476026226969445
D3,Dataset 3,72,ZIP--ZINB,37.92609691619873,True,40,0.00025486811986968894
D3,Dataset 3,68,Poisson,1.1072421073913574,True,15,13807.39760983676
D3,Dataset 3,68,NB,5.223452806472778,True,20,3757.3275342148504
D3,Dataset 3,68,ZIP,4.1984779834747314,True,15,5.880046060541266e-05
D3,Dataset 3,68,ZINB,7.578311204910278,True,14,0.00015129352576115362
D3,Dataset 3,68,P+NB,18.865222215652466,True,69,2090.833166448285
D3,Dataset 3,68,Z+P+NB,23.786787748336792,True,24,0.0001433207448044982
D3,Dataset 3,68,ZIP--ZINB,64.90854835510254,True,32,0.0003317226654037664
D3,Dataset 3,74,Poisson,0.6196668148040771,True,12,11700.391068600577
D3,Dataset 3,74,NB,5.263066530227661,True,23,1423.3791406303292
D3,Dataset 3,74,ZIP,4.467055320739746,True,14,1.348777251752864e-05
D3,Dataset 3,74,ZINB,9.340497016906738,True,14,0.00018697299410566637
D3,Dataset 3,74,P+NB,15.891801118850708,True,25,1549.3579980379175
D3,Dataset 3,74,Z+P+NB,22.15383505821228,True,12,0.00018560748370077818
D3,Dataset 3,74,ZIP--ZINB,34.2372887134552,True,16,0.00020112173340111617
D3,Dataset 3,73,Poisson,0.6627833843231201,True,9,308.3377529922084
D3,Dataset 3,73,NB,4.130890846252441,True,28,0.001908302232608532
D3,Dataset 3,73,ZIP,4.6232380867004395,True,10,0.00028272914104732205
D3,Dataset 3,73,ZINB,5.3239099979400635,True,22,0.0002152578381310194
D3,Dataset 3,73,P+NB,22.501810789108276,True,49,1605.3625953931898
D3,Dataset 3,73,Z+P+NB,19.679110288619995,True,26,3.55949715427073e-05
D3,Dataset 3,73,ZIP--ZINB,45.33777332305908,True,19,0.00010184114727163074
D3,Dataset 3,71,Poisson,1.0147926807403564,True,15,13115.345562516879
D3,Dataset 3,71,NB,4.775235176086426,True,29,3194.9899974997547
D3,Dataset 3,71,ZIP,5.05349326133728,True,14,7.995230071114945e-06
D3,Dataset 3,71,ZINB,6.871504068374634,True,18,0.0008526626592986197
D3,Dataset 3,71,P+NB,21.22244620323181,True,29,1577.5845663518958
D3,Dataset 3,71,Z+P+NB,24.975919246673584,True,27,0.00013105835981525038
D3,Dataset 3,71,ZIP--ZINB,44.51514911651611,True,17,0.00017376227685111933
D3,Dataset 3,70,Poisson,0.6670875549316406,True,18,12710.864324793938
D3,Dataset 3,70,NB,3.857107639312744,True,30,2811.4952431985403
D3,Dataset 3,70,ZIP,2.9509716033935547,True,10,6.681938752511885e-05
D3,Dataset 3,70,ZINB,7.017354249954224,True,15,0.00019009873374639663
D3,Dataset 3,70,P+NB,35.94396734237671,True,27,1514.365013519206
D3,Dataset 3,70,Z+P+NB,25.174782276153564,True,28,0.00046994845132677064
D3,Dataset 3,70,ZIP--ZINB,44.591094970703125,True,18,0.0002957691142193991
D3,Dataset 3,77,Poisson,1.135756492614746,True,14,12003.547181523661
D3,Dataset 3,77,NB,4.927928447723389,True,17,2116.098631918403
D3,Dataset 3,77,ZIP,4.944779396057129,True,13,0.00013175908627582888
D3,Dataset 3,77,ZINB,9.696357488632202,True,17,0.0001845707104711075
D3,Dataset 3,77,P+NB,11.126450061798096,True,39,1468.8772120068336
D3,Dataset 3,77,Z+P+NB,18.256560564041138,True,28,0.0005233212399778642
D3,Dataset 3,77,ZIP--ZINB,35.90797567367554,True,18,0.0003694962023866044
D3,Dataset 3,76,Poisson,1.1976075172424316,True,15,11738.167512612596
D3,Dataset 3,76,NB,3.690877676010132,True,19,1429.7349214583553
D3,Dataset 3,76,ZIP,4.358250617980957,True,14,0.0001395138979826127
D3,Dataset 3,76,ZINB,10.903779983520508,True,18,0.0002113392489189181
D3,Dataset 3,76,P+NB,15.708510160446167,True,36,1431.5417359201472
D3,Dataset 3,76,Z+P+NB,17.19830060005188,True,15,0.0001434619036377316
D3,Dataset 3,76,ZIP--ZINB,42.62242126464844,True,18,0.0001657001332296959
D3,Dataset 3,75,Poisson,1.0549774169921875,True,12,0.005257029789757756
D3,Dataset 3,75,NB,4.607461929321289,True,30,0.0003009945304948535
D3,Dataset 3,75,ZIP,3.6232357025146484,True,13,0.00018381083938712184
D3,Dataset 3,75,ZINB,8.675456523895264,True,24,0.00023290054163124796
D3,Dataset 3,75,P+NB,19.456993341445923,True,38,1509.4946992339455
D3,Dataset 3,75,Z+P+NB,19.895600080490112,True,27,0.0002455167591586538
D3,Dataset 3,75,ZIP--ZINB,44.70359969139099,True,20,0.0002637100831920716
D3,Dataset 3,78,Poisson,0.6376373767852783,True,17,12943.404428841592
D3,Dataset 3,78,NB,4.9602625370025635,True,22,2159.047235477853
D3,Dataset 3,78,ZIP,5.480552673339844,True,14,3.447775488742144e-05
D3,Dataset 3,78,ZINB,9.092041969299316,True,19,0.0001345089826885193
D3,Dataset 3,78,P+NB,16.934165954589844,True,62,1484.7366664946717
D3,Dataset 3,78,Z+P+NB,18.892613649368286,True,14,7.33295332695505e-05
D3,Dataset 3,78,ZIP--ZINB,38.55857753753662,True,36,0.00017503199944134476
D3,Dataset 3,79,Poisson,1.2050247192382812,True,13,12580.845279400068
D3,Dataset 3,79,NB,4.476190805435181,True,31,2472.8505856435786
D3,Dataset 3,79,ZIP,3.9963860511779785,True,13,0.00012289525348363473
D3,Dataset 3,79,ZINB,8.197673559188843,True,17,0.0006671402722447928
D3,Dataset 3,79,P+NB,17.88106060028076,True,40,1401.6094487299797
D3,Dataset 3,79,Z+P+NB,20.04069495201111,True,13,9.694781373092987e-05
D3,Dataset 3,79,ZIP--ZINB,39.594677448272705,True,16,0.00016642271548633625
D3,Dataset 3,80,Poisson,0.9986860752105713,True,19,4555.663862032581
D3,Dataset 3,80,NB,2.9286773204803467,True,18,0.0027094563812803396
D3,Dataset 3,80,ZIP,5.181734561920166,True,12,9.151765977166715e-05
D3,Dataset 3,80,ZINB,7.215168237686157,True,17,0.00011834785968137251
D3,Dataset 3,80,P+NB,20.353621006011963,True,53,1464.7171949404103
D3,Dataset 3,80,Z+P+NB,19.955514669418335,True,25,0.00033827942486249103
D3,Dataset 3,80,ZIP--ZINB,37.95238542556763,True,18,0.0005578176634147003
D3,Dataset 3,81,Poisson,0.8589034080505371,True,16,12696.333921029574
D3,Dataset 3,81,NB,4.783043622970581,True,19,1638.9489265875754
D3,Dataset 3,81,ZIP,5.523317098617554,True,14,0.00019588437033434157
D3,Dataset 3,81,ZINB,7.72778582572937,True,19,0.00022116742884172383
D3,Dataset 3,81,P+NB,15.764383792877197,True,40,1392.0351299308243
D3,Dataset 3,81,Z+P+NB,23.861881971359253,True,29,8.41322496345498e-05
D3,Dataset 3,81,ZIP--ZINB,34.407392263412476,True,33,0.0003903478466113705
D3,Dataset 3,82,Poisson,1.2550969123840332,True,18,12060.9799135509
D3,Dataset 3,82,NB,4.630782604217529,True,19,1823.9536706825725
D3,Dataset 3,82,ZIP,4.593855381011963,True,15,1.8775041263685566e-05
D3,Dataset 3,82,ZINB,5.222550630569458,True,14,5.0130251066149434e-05
D3,Dataset 3,82,P+NB,17.178399801254272,True,30,1425.3904162251733
D3,Dataset 3,82,Z+P+NB,20.77132749557495,True,23,0.00011304108483412012
D3,Dataset 3,82,ZIP--ZINB,42.96456837654114,True,15,0.0001978354191089493
D3,Dataset 3,83,Poisson,1.049229621887207,True,10,0.00607296536507107
D3,Dataset 3,83,NB,4.115883827209473,True,17,0.0002663104078701184
D3,Dataset 3,83,ZIP,4.744901180267334,True,15,0.0008708379400216293
D3,Dataset 3,83,ZINB,5.757852554321289,True,21,3.793009807030387e-05
D3,Dataset 3,83,P+NB,15.262914180755615,True,34,1624.2079159306618
D3,Dataset 3,83,Z+P+NB,18.432687282562256,True,24,0.00031642739855675117
D3,Dataset 3,83,ZIP--ZINB,37.79624032974243,True,18,0.00033552053765434353
D3,Dataset 3,84,Poisson,0.9213564395904541,True,16,12305.493042710445
D3,Dataset 3,84,NB,3.6199216842651367,True,20,1675.7658967558664
D3,Dataset 3,84,ZIP,4.276801347732544,True,13,4.871546072271471e-05
D3,Dataset 3,84,ZINB,9.063897609710693,True,20,0.00014756033274661295
D3,Dataset 3,84,P+NB,15.536710023880005,True,28,1519.57885561161
D3,Dataset 3,84,Z+P+NB,20.13565444946289,True,27,0.00012155303240551918
D3,Dataset 3,84,ZIP--ZINB,42.059553146362305,True,45,0.0002516159324326035
D3,Dataset 3,89,Poisson,0.9740524291992188,True,12,9665.006154170795
D3,Dataset 3,89,NB,3.900782346725464,True,17,1.1376053353939763e-05
D3,Dataset 3,89,ZIP,3.5410897731781006,True,14,9.3797578334609e-05
D3,Dataset 3,89,ZINB,7.078152894973755,True,22,3.565634261765149e-05
D3,Dataset 3,89,P+NB,17.70820713043213,True,41,1623.9468394305152
D3,Dataset 3,89,Z+P+NB,17.796997785568237,True,27,0.00018804847288061977
D3,Dataset 3,89,ZIP--ZINB,34.4227020740509,True,18,0.0005204987810786821
D3,Dataset 3,86,Poisson,0.6839313507080078,True,14,6490.543066107443
D3,Dataset 3,86,NB,3.3993237018585205,True,27,0.002264446850886226
D3,Dataset 3,86,ZIP,4.756176471710205,True,16,0.0002705891121460857
D3,Dataset 3,86,ZINB,6.695483446121216,True,14,0.0003875557164970955
D3,Dataset 3,86,P+NB,19.54872965812683,True,55,1598.3259888398861
D3,Dataset 3,86,Z+P+NB,24.613800525665283,True,26,0.00040197084890536416
D3,Dataset 3,86,ZIP--ZINB,34.10120606422424,True,18,0.00022282393168683579
D3,Dataset 3,87,Poisson,1.0038983821868896,True,12,11783.449065891356
D3,Dataset 3,87,NB,3.0222344398498535,True,21,1201.1454388533568
D3,Dataset 3,87,ZIP,7.492326259613037,True,15,0.00012558949493343002
D3,Dataset 3,87,ZINB,8.408418893814087,True,19,0.0002379990193434045
D3,Dataset 3,87,P+NB,16.12455439567566,True,32,1476.9737031449458
D3,Dataset 3,87,Z+P+NB,22.215665817260742,True,27,0.00035790123137990904
D3,Dataset 3,87,ZIP--ZINB,34.4090256690979,True,17,0.000153194217943688
D3,Dataset 3,85,Poisson,1.061521053314209,True,9,12488.147618256864
D3,Dataset 3,85,NB,5.170514106750488,True,13,2049.6168984884675
D3,Dataset 3,85,ZIP,4.6072375774383545,True,13,0.000310213780171556
D3,Dataset 3,85,ZINB,8.869032382965088,True,18,0.00012107539202806279
D3,Dataset 3,85,P+NB,16.672121047973633,True,33,1222.2372661160605
D3,Dataset 3,85,Z+P+NB,22.67246150970459,True,26,9.457132066377494e-05
D3,Dataset 3,85,ZIP--ZINB,49.47306442260742,True,15,7.064454325550994e-05
